Tahun,Bulan,tgl,temp7,temp13,temp18,temp_avg,temp_24,temp_max,temp_min,CH,light_hour,light_per,pck,tgl,press,humid7,humid13,humid18,humid_avg,humid_24,ws_abg,mod_dir,max_ws,dir,rainfall_category
2021,4,18,27,34,29,29.3,29.3,34.6,25,-,7.6,95,TS    ,18,1013,82.89424882832314,48.65502597970205,80.76528192707865,74,75,4.333333333333333,TG,10,120
2021,4,19,25.4,33.5,30.4,28.7,29.6,35.4,25.4,1.6,8,100,  RA  ,19,1012.6,91.76423123386563,56.72519400076476,73.26320590951248,78,74,3.5,TG,10,130
2021,4,20,26.2,33.6,30.4,29.1,29.2,34.4,24.8,-,7.4,92.5,     ,20,1011.7,84.11395800824295,45.208431853281255,69.37621410439922,71,67,3.25,T,10,110
2021,4,21,25.2,33.6,30.4,28.6,29.2,33.6,25.1,-,7.8,97.5,     ,21,1012.4,80.63632775645905,50.8892728098128,63.08544839275151,69,68,4,TG,13,140
2021,4,22,26.1,33.1,30.2,28.9,29.4,34,25.2,-,7.9,98.75,     ,22,1011.9,81.03081695581584,52.57732110836596,67.97172153416031,71,69,3.5416666666666665,TL,9,120
2021,4,23,26.1,32.6,29.6,28.6,29.4,34.5,26,-,7.9,98.75,     ,23,1011.8,79.523574966565,50.5045535447036,74.83847792004364,71,70,2.9583333333333335,TL,7,010
2021,4,24,26.5,33.4,30.2,29.2,29.7,33.6,26.1,TTU,7.9,98.75,  RA  ,24,1011.5,82.70451036372832,52.83970951068226,73.81542812744163,73,71,4.375,TG,11,120
2021,4,25,26.5,33.2,29.7,29,29.4,34.3,26.5,-,5.4,67.5,     ,25,1012,82.70451036372832,55.93409834690558,69.59288039511871,73,75,3.5416666666666665,TG,10,120
2021,4,26,27.6,34.5,30,29.9,30.2,35.4,27.2,-,7.7,96.25,     ,26,1011.9,84.59440032172179,58.038188857350384,71.7328099909835,75,74,5.083333333333333,TG,11,140
2021,4,27,28.4,34,30.8,30.4,30.4,34.5,26.2,-,7.6,95,     ,27,1012.2,84.85339814969886,52.29542773842082,65.8462913116989,72,69,5.916666666666667,TG,11,140
2021,4,28,27,32.5,29.4,29,29,33.6,26.2,-,4.9,61.25000000000001,     ,28,1012.8,79.19515751478124,62.78951597391542,76.77510078007835,74,77,3.3333333333333335,BL,10,040
2021,4,29,26.8,32,29.1,28.7,29.4,33.4,26.8,2,7.3,91.25,  RA  ,29,1012.1,87.36803915131289,65.42092889006355,79.40352982567806,80,78,4.458333333333333,TG,9,110
2021,4,30,27.6,34.1,29.8,29.8,29.8,34.6,27,-,6.9,86.25,     ,30,1010.9,85.33799824315096,56.11000977698222,75.6119273332423,76,77,3.2083333333333335,T,11,130
2021,4, , , , , , , , , , , , , , , , , , , , , , , 
2021,5,1.0,28.0,34.2,29.9,30.0,30.0,35.1,26.5,-,7.0,87.5,TS    ,1.0,1012.0,86.9450737989894,59.45633891140428,76.33384622965673,77.0,77.0,3.9583333333333335,TG,9.0,120.0
2021,5,2.0,27.4,33.6,29.8,29.6,29.8,33.8,27.0,3,7.6,95.0,  RA  ,2.0,1011.1,92.12127364764378,59.573172078111504,78.3237395212866,81.0,78.0,5.5,TG,14.0,140.0
